NodeID,NodeType,Tier,RadioType,LogEntry
FF01,GWN,3,BACKBONE,"t=2 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=4 [PHY] Neighbour count: 2->3"
FF01,GWN,3,BACKBONE,"t=6 [PHY] Neighbour count: 4->5"
FF01,GWN,3,BACKBONE,"t=8 [PHY] Neighbour count: 5->6"
FF01,GWN,3,BACKBONE,"t=9 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=9 [PHY] Neighbour count: 6->7"
FF01,GWN,3,BACKBONE,"t=10 [PHY] Neighbour count: 7->8"
FF01,GWN,3,BACKBONE,"t=11 [PHY] Neighbour count: 8->9"
FF01,GWN,3,BACKBONE,"t=12 [PHY] Neighbour count: 9->10"
FF01,GWN,3,BACKBONE,"t=13 [PHY] Neighbour count: 10->11"
FF01,GWN,3,BACKBONE,"t=14 [PHY] Neighbour count: 11->12"
FF01,GWN,3,BACKBONE,"t=15 [PHY] Neighbour count: 12->13"
FF01,GWN,3,BACKBONE,"t=16 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=17 [PHY] Neighbour count: 13->14"
FF01,GWN,3,BACKBONE,"t=18 [PHY] Neighbour count: 14->15"
FF01,GWN,3,BACKBONE,"t=23 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=23 [PHY] Neighbour count: 15->16"
FF01,GWN,3,BACKBONE,"t=26 [PHY] Neighbour count: 16->17"
FF01,GWN,3,BACKBONE,"t=30 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=37 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=38 [PHY] Neighbour count: 17->18"
FF01,GWN,3,BACKBONE,"t=44 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=46 [RX] CMD.0 <- FF0B RSSI=0.1"
FF01,GWN,3,BACKBONE,"t=46 [TX] CMD.1 -> FF0B"
FF01,GWN,3,BACKBONE,"t=46 [TX] CMD.1 -> FF0B"
FF01,GWN,3,BACKBONE,"t=46 [STATE] DISCOVERY -> HANDSHAKE"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=46 [HANDSHAKE] Lock set with FF0B (timer=6)"
FF01,GWN,3,BACKBONE,"t=49 [PHY] Neighbour count: 18->19"
FF01,GWN,3,BACKBONE,"t=50 [RX] CMD.2 <- FF0B RSSI=0.1"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=50 [PARENT] Set parent -> FF0B"
FF01,GWN,3,BACKBONE,"t=51 [RX] CMD.4 <- FF0B RSSI=0.1"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=51 [PHASE] Inherited phaseOffset=1 from parent FF0B"
FF01,GWN,3,BACKBONE,"t=51 [ENC_HELLO] TX: gwCh=0; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=51 [TX] CMD.5 -> FF0B"
FF01,GWN,3,BACKBONE,"[LOCK][CLEAR][ENC_HELLO_TX] partner=FF0B"
FF01,GWN,3,BACKBONE,"t=51 [HANDSHAKE] Lock cleared (was with FF0B)"
FF01,GWN,3,BACKBONE,"t=53 [PHY] Neighbour count: 19->20"
FF01,GWN,3,BACKBONE,"t=54 [RX] CMD.0 <- FF03 RSSI=0.4"
FF01,GWN,3,BACKBONE,"t=54 [TX] CMD.3 -> FF03"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF02 timeout=6"
FF01,GWN,3,BACKBONE,"t=55 [HANDSHAKE] Lock set with FF02 (timer=6)"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF02 timeout=6"
FF01,GWN,3,BACKBONE,"t=55 [TX] CMD.0 -> FF02"
FF01,GWN,3,BACKBONE,"t=57 [RX] CMD.1 <- FF02 RSSI=1.6"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF02 timeout=6"
FF01,GWN,3,BACKBONE,"t=57 [TX] CMD.2 -> FF02"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF02 timeout=6"
FF01,GWN,3,BACKBONE,"t=57 [HANDSHAKE] FF02 added to pendingChildren (awaiting ENC_HELLO)"
FF01,GWN,3,BACKBONE,"t=57 [TX] CMD.4 -> FF02"
FF01,GWN,3,BACKBONE,"t=57 [PHASE] Sending phaseOffset=0 to child FF02 (self=1)"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF02 timeout=6"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF02 timeout=6"
FF01,GWN,3,BACKBONE,"t=61 [ENC_HELLO] TX: gwCh=0; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=61 [ENC_HELLO] Retry 1/3 sent (next at t=81)"
FF01,GWN,3,BACKBONE,"t=62 [RX] CMD.5 <- FF02 RSSI=1.6"
FF01,GWN,3,BACKBONE,"t=62 [HANDSHAKE] FF02 promoted to children (ENC_HELLO received)"
FF01,GWN,3,BACKBONE,"[LOCK][CLEAR][ENC_HELLO_RX] partner=FF02"
FF01,GWN,3,BACKBONE,"t=62 [TX] CMD.5 -> FF0B"
FF01,GWN,3,BACKBONE,"t=62 [HANDSHAKE] Lock cleared (was with FF02)"
FF01,GWN,3,BACKBONE,"t=62 [RETRY] Reset retry state for FF02 (now child)"
FF01,GWN,3,BACKBONE,"t=62 [STATE] HANDSHAKE -> SECURE"
FF01,GWN,3,BACKBONE,"t=70 [RX_FWD] Encrypted CMD.5 from Child FF02 -> Queue for Parent FF0B"
FF01,GWN,3,BACKBONE,"t=70 [Q_FWD] Queued CMD.5 (size=1/15)"
FF01,GWN,3,BACKBONE,"t=73 [RX_FWD] Encrypted CMD.5 from Child FF02 -> Queue for Parent FF0B"
FF01,GWN,3,BACKBONE,"t=73 [Q_FWD] Queued CMD.5 (size=2/15)"
FF01,GWN,3,BACKBONE,"t=79 [PHY] Neighbour count: 20->21"
FF01,GWN,3,BACKBONE,"t=81 [ENC_HELLO] TX: gwCh=1; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=81 [ENC_HELLO] Retry 2/3 sent (next at t=121)"
FF01,GWN,3,BACKBONE,"t=90 [RX_FWD] Encrypted CMD.5 from Child FF02 -> Queue for Parent FF0B"
FF01,GWN,3,BACKBONE,"t=90 [Q_FWD] Queued CMD.5 (size=3/15)"
FF01,GWN,3,BACKBONE,"t=121 [ENC_HELLO] TX: gwCh=1; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=121 [ENC_HELLO] Retry 3/3 sent (next at t=201)"
FF01,GWN,3,BACKBONE,"t=130 [RX_FWD] Encrypted CMD.5 from Child FF02 -> Queue for Parent FF0B"
FF01,GWN,3,BACKBONE,"t=130 [Q_FWD] Queued CMD.5 (size=4/15)"
FF01,GWN,3,BACKBONE,"t=153 [PHY] Neighbour count: 21->22"
FF01,GWN,3,BACKBONE,"t=155 [PHY] Neighbour count: 22->23"
