NodeID,NodeType,Tier,RadioType,LogEntry
FF01,GWN,3,BACKBONE,"t=1 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=4 [PHY] Neighbour count: 2->3"
FF01,GWN,3,BACKBONE,"t=6 [PHY] Neighbour count: 4->5"
FF01,GWN,3,BACKBONE,"t=7 [PHY] Neighbour count: 5->6"
FF01,GWN,3,BACKBONE,"t=8 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=9 [PHY] Neighbour count: 6->7"
FF01,GWN,3,BACKBONE,"t=10 [PHY] Neighbour count: 7->8"
FF01,GWN,3,BACKBONE,"t=11 [PHY] Neighbour count: 8->9"
FF01,GWN,3,BACKBONE,"t=14 [PHY] Neighbour count: 9->10"
FF01,GWN,3,BACKBONE,"t=15 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=16 [PHY] Neighbour count: 10->11"
FF01,GWN,3,BACKBONE,"t=20 [PHY] Neighbour count: 11->12"
FF01,GWN,3,BACKBONE,"t=22 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=22 [PHY] Neighbour count: 12->13"
FF01,GWN,3,BACKBONE,"t=29 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=30 [PHY] Neighbour count: 13->14"
FF01,GWN,3,BACKBONE,"t=36 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=43 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=50 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=50 [RX] CMD.0 <- FF08 RSSI=0.1"
FF01,GWN,3,BACKBONE,"t=50 [TX] CMD.1 -> FF08"
FF01,GWN,3,BACKBONE,"t=50 [TX] CMD.1 -> FF08"
FF01,GWN,3,BACKBONE,"t=50 [STATE] DISCOVERY -> HANDSHAKE"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF08 timeout=6"
FF01,GWN,3,BACKBONE,"t=50 [HANDSHAKE] Lock set with FF08 (timer=6)"
FF01,GWN,3,BACKBONE,"t=53 [PHY] Neighbour count: 15->16"
FF01,GWN,3,BACKBONE,"t=54 [RX] CMD.2 <- FF08 RSSI=0.1"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF08 timeout=6"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF08 timeout=6"
FF01,GWN,3,BACKBONE,"t=54 [PARENT] Set parent -> FF08"
FF01,GWN,3,BACKBONE,"t=55 [RX] CMD.4 <- FF08 RSSI=0.1"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF08 timeout=6"
FF01,GWN,3,BACKBONE,"t=55 [PHASE] Inherited phaseOffset=1 from parent FF08"
FF01,GWN,3,BACKBONE,"t=55 [ENC_HELLO] TX: gwCh=0; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=55 [TX] CMD.5 -> FF08"
FF01,GWN,3,BACKBONE,"[LOCK][CLEAR][ENC_HELLO_TX] partner=FF08"
FF01,GWN,3,BACKBONE,"t=55 [HANDSHAKE] Lock cleared (was with FF08)"
FF01,GWN,3,BACKBONE,"t=55 [PHY] Neighbour count: 16->17"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=59 [HANDSHAKE] Lock set with FF0B (timer=6)"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=59 [TX] CMD.0 -> FF0B"
FF01,GWN,3,BACKBONE,"t=61 [RX] CMD.1 <- FF0B RSSI=0.3"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=61 [TX] CMD.2 -> FF0B"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=61 [HANDSHAKE] FF0B added to pendingChildren (awaiting ENC_HELLO)"
FF01,GWN,3,BACKBONE,"t=61 [TX] CMD.4 -> FF0B"
FF01,GWN,3,BACKBONE,"t=61 [PHASE] Sending phaseOffset=0 to child FF0B (self=1)"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0B timeout=6"
FF01,GWN,3,BACKBONE,"t=65 [ENC_HELLO] TX: gwCh=0; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=65 [ENC_HELLO] Retry 1/3 sent (next at t=85)"
FF01,GWN,3,BACKBONE,"t=66 [RX] CMD.5 <- FF0B RSSI=0.3"
FF01,GWN,3,BACKBONE,"t=66 [HANDSHAKE] FF0B promoted to children (ENC_HELLO received)"
FF01,GWN,3,BACKBONE,"[LOCK][CLEAR][ENC_HELLO_RX] partner=FF0B"
FF01,GWN,3,BACKBONE,"t=66 [TX] CMD.5 -> FF08"
FF01,GWN,3,BACKBONE,"t=66 [HANDSHAKE] Lock cleared (was with FF0B)"
FF01,GWN,3,BACKBONE,"t=66 [RETRY] Reset retry state for FF0B (now child)"
FF01,GWN,3,BACKBONE,"t=66 [STATE] HANDSHAKE -> SECURE"
FF01,GWN,3,BACKBONE,"t=71 [TX] HB.3 -> FF00"
FF01,GWN,3,BACKBONE,"t=74 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=74 [Q_FWD] Queued CMD.5 (size=1/15)"
FF01,GWN,3,BACKBONE,"t=77 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=77 [Q_FWD] Queued CMD.5 (size=2/15)"
FF01,GWN,3,BACKBONE,"t=80 [RX_FWD] Encrypted HB.3 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=80 [Q_FWD] Queued HB.3 (size=3/15)"
FF01,GWN,3,BACKBONE,"t=85 [ENC_HELLO] TX: gwCh=1; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=85 [ENC_HELLO] Retry 2/3 sent (next at t=125)"
FF01,GWN,3,BACKBONE,"t=94 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=94 [Q_FWD] Queued CMD.5 (size=4/15)"
FF01,GWN,3,BACKBONE,"t=96 [RX] CMD.0 <- FF06 RSSI=0.0"
FF01,GWN,3,BACKBONE,"t=96 [TX] CMD.3 -> FF06"
FF01,GWN,3,BACKBONE,"t=125 [ENC_HELLO] TX: gwCh=1; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=125 [ENC_HELLO] Retry 3/3 sent (next at t=205)"
FF01,GWN,3,BACKBONE,"t=134 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=134 [Q_FWD] Queued CMD.5 (size=5/15)"
FF01,GWN,3,BACKBONE,"t=200 [PHASE_RX] Listening (Q_fwd=5; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=201 [DEQUEUE] From Q_fwd (waited 127 TFs)"
FF01,GWN,3,BACKBONE,"t=201 [PHASE_TX] Sent CMD.5 -> FF08 (Q_fwd=4; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=202 [DEQUEUE] From Q_fwd (waited 125 TFs)"
FF01,GWN,3,BACKBONE,"t=202 [PHASE_TX] Sent CMD.5 -> FF08 (Q_fwd=3; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=203 [DEQUEUE] From Q_fwd (waited 123 TFs)"
FF01,GWN,3,BACKBONE,"t=203 [PHASE_TX] Sent HB.3 -> FF08 (Q_fwd=2; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=204 [PHASE_RX] Listening (Q_fwd=2; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=204 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=204 [Q_FWD] Queued CMD.5 (size=3/15)"
FF01,GWN,3,BACKBONE,"t=205 [ENC_HELLO] TX: gwCh=1; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=205 [ENC_HELLO] Registry refresh #1 sent (next at t=285)"
FF01,GWN,3,BACKBONE,"t=205 [PHASE_RX] Listening (Q_fwd=3; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=205 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=205 [Q_FWD] Queued CMD.5 (size=4/15)"
FF01,GWN,3,BACKBONE,"t=206 [PHASE_RX] Listening (Q_fwd=4; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=206 [RX_FWD] Encrypted CMD.5 from Child FF0B -> Queue for Parent FF08"
FF01,GWN,3,BACKBONE,"t=206 [Q_FWD] Queued CMD.5 (size=5/15)"
FF01,GWN,3,BACKBONE,"t=207 [DEQUEUE] From Q_fwd (waited 113 TFs)"
FF01,GWN,3,BACKBONE,"t=207 [PHASE_TX] Sent CMD.5 -> FF08 (Q_fwd=4; Q_local=0)"
FF01,GWN,3,BACKBONE,"t=207 [Q_LOCAL] Queued CH_HELLO.1 (size=1/15)"
FF01,GWN,3,BACKBONE,"t=208 [DEQUEUE] From Q_fwd (waited 74 TFs)"
FF01,GWN,3,BACKBONE,"t=208 [PHASE_TX] Sent CMD.5 -> FF08 (Q_fwd=3; Q_local=1)"
FF01,GWN,3,BACKBONE,"t=209 [DEQUEUE] From Q_fwd (waited 5 TFs)"
