NodeID,NodeType,Tier,RadioType,LogEntry
FF01,GWN,3,BACKBONE,"t=3 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=4 [PHY] Neighbour count: 3->4"
FF01,GWN,3,BACKBONE,"t=5 [PHY] Neighbour count: 4->5"
FF01,GWN,3,BACKBONE,"t=6 [PHY] Neighbour count: 5->6"
FF01,GWN,3,BACKBONE,"t=7 [PHY] Neighbour count: 6->7"
FF01,GWN,3,BACKBONE,"t=8 [PHY] Neighbour count: 7->8"
FF01,GWN,3,BACKBONE,"t=9 [PHY] Neighbour count: 8->9"
FF01,GWN,3,BACKBONE,"t=10 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=10 [PHY] Neighbour count: 9->10"
FF01,GWN,3,BACKBONE,"t=14 [PHY] Neighbour count: 10->11"
FF01,GWN,3,BACKBONE,"t=17 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=17 [PHY] Neighbour count: 11->12"
FF01,GWN,3,BACKBONE,"t=20 [PHY] Neighbour count: 12->13"
FF01,GWN,3,BACKBONE,"t=21 [PHY] Neighbour count: 13->14"
FF01,GWN,3,BACKBONE,"t=22 [PHY] Neighbour count: 14->15"
FF01,GWN,3,BACKBONE,"t=23 [PHY] Neighbour count: 15->16"
FF01,GWN,3,BACKBONE,"t=24 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=31 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=38 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=40 [RX] CMD.0 <- FF0E RSSI=4.1"
FF01,GWN,3,BACKBONE,"t=40 [TX] CMD.1 -> FF0E"
FF01,GWN,3,BACKBONE,"t=40 [TX] CMD.1 -> FF0E"
FF01,GWN,3,BACKBONE,"t=40 [STATE] DISCOVERY -> HANDSHAKE"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0E timeout=6"
FF01,GWN,3,BACKBONE,"t=40 [HANDSHAKE] Lock set with FF0E (timer=6)"
FF01,GWN,3,BACKBONE,"t=42 [PHY] Neighbour count: 16->17"
FF01,GWN,3,BACKBONE,"t=43 [PHY] Neighbour count: 17->18"
FF01,GWN,3,BACKBONE,"t=44 [RX] CMD.2 <- FF0E RSSI=4.1"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF0E timeout=6"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF0E timeout=6"
FF01,GWN,3,BACKBONE,"t=44 [PARENT] Set parent -> FF0E"
FF01,GWN,3,BACKBONE,"t=45 [RX] CMD.4 <- FF0E RSSI=4.1"
