NodeID,NodeType,Tier,RadioType,LogEntry
FF01,GWN,3,BACKBONE,"t=2 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=5 [PHY] Neighbour count: 3->4"
FF01,GWN,3,BACKBONE,"t=6 [PHY] Neighbour count: 4->5"
FF01,GWN,3,BACKBONE,"t=7 [PHY] Neighbour count: 5->6"
FF01,GWN,3,BACKBONE,"t=9 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=9 [PHY] Neighbour count: 6->7"
FF01,GWN,3,BACKBONE,"t=10 [PHY] Neighbour count: 7->8"
FF01,GWN,3,BACKBONE,"t=11 [PHY] Neighbour count: 8->9"
FF01,GWN,3,BACKBONE,"t=12 [PHY] Neighbour count: 9->10"
FF01,GWN,3,BACKBONE,"t=14 [PHY] Neighbour count: 10->11"
FF01,GWN,3,BACKBONE,"t=15 [PHY] Neighbour count: 11->12"
FF01,GWN,3,BACKBONE,"t=16 [TX] HB.0 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=19 [PHY] Neighbour count: 12->13"
FF01,GWN,3,BACKBONE,"t=22 [PHY] Neighbour count: 13->14"
FF01,GWN,3,BACKBONE,"t=23 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=30 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=37 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=39 [PHY] Neighbour count: 15->16"
FF01,GWN,3,BACKBONE,"t=40 [PHY] Neighbour count: 16->17"
FF01,GWN,3,BACKBONE,"t=44 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=46 [PHY] Neighbour count: 17->18"
FF01,GWN,3,BACKBONE,"t=51 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=58 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=65 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=72 [TX] HB.1 -> <BCAST>"
FF01,GWN,3,BACKBONE,"t=73 [PHY] Neighbour count: 18->19"
FF01,GWN,3,BACKBONE,"t=76 [RX] CMD.0 <- FF03 RSSI=2.7"
FF01,GWN,3,BACKBONE,"t=76 [TX] CMD.1 -> FF03"
FF01,GWN,3,BACKBONE,"t=76 [TX] CMD.1 -> FF03"
FF01,GWN,3,BACKBONE,"t=76 [STATE] DISCOVERY -> HANDSHAKE"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF03 timeout=6"
FF01,GWN,3,BACKBONE,"t=76 [HANDSHAKE] Lock set with FF03 (timer=6)"
FF01,GWN,3,BACKBONE,"t=80 [RX] CMD.2 <- FF03 RSSI=2.7"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF03 timeout=6"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF03 timeout=6"
FF01,GWN,3,BACKBONE,"t=80 [PARENT] Set parent -> FF03"
FF01,GWN,3,BACKBONE,"t=81 [RX] CMD.4 <- FF03 RSSI=2.7"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF03 timeout=6"
FF01,GWN,3,BACKBONE,"t=81 [PHASE] Inherited phaseOffset=0 from parent FF03"
FF01,GWN,3,BACKBONE,"t=81 [ENC_HELLO] TX: gwCh=0; chCh=0; secCh=0; sn=0 (encrypted)"
FF01,GWN,3,BACKBONE,"t=81 [TX] CMD.5 -> FF03"
FF01,GWN,3,BACKBONE,"[LOCK][CLEAR][ENC_HELLO_TX] partner=FF03"
FF01,GWN,3,BACKBONE,"t=81 [HANDSHAKE] Lock cleared (was with FF03)"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF09 timeout=6"
FF01,GWN,3,BACKBONE,"t=85 [HANDSHAKE] Lock set with FF09 (timer=6)"
FF01,GWN,3,BACKBONE,"[LOCK][SET] partner=FF09 timeout=6"
FF01,GWN,3,BACKBONE,"t=85 [TX] CMD.0 -> FF09"
FF01,GWN,3,BACKBONE,"t=87 [RX] CMD.1 <- FF09 RSSI=2.0"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF09 timeout=6"
FF01,GWN,3,BACKBONE,"t=87 [TX] CMD.2 -> FF09"
FF01,GWN,3,BACKBONE,"[LOCK][REFRESH] partner=FF09 timeout=6"
FF01,GWN,3,BACKBONE,"t=87 [HANDSHAKE] FF09 added to pendingChildren (awaiting ENC_HELLO)"
FF01,GWN,3,BACKBONE,"t=87 [TX] CMD.4 -> FF09"
FF01,GWN,3,BACKBONE,"t=87 [PHASE] Sending phaseOffset=1 to child FF09 (self=0)"
